Time,ID1,ID2,S1,S2
89700,17,44,NUR,PAT
89700,12,30,MED,MED
89700,13,29,NUR,NUR
89700,13,19,NUR,ADM
89720,12,30,MED,MED
89720,13,37,NUR,NUR
89720,6,13,NUR,NUR
89720,13,29,NUR,NUR
89740,12,30,MED,MED
89740,3,13,NUR,NUR
89740,13,37,NUR,NUR
89740,6,13,NUR,NUR
89760,29,37,NUR,NUR
89760,12,30,MED,MED
89760,13,17,NUR,NUR
89760,6,17,NUR,NUR
89760,6,13,NUR,NUR
89760,17,19,NUR,ADM
89760,19,37,ADM,NUR
89780,29,37,NUR,NUR
89780,12,30,MED,MED
89780,13,29,NUR,NUR
89800,17,37,NUR,NUR
89800,12,30,MED,MED
89800,13,17,NUR,NUR
89800,3,26,NUR,NUR
89820,12,30,MED,MED
89840,5,27,NUR,NUR
89840,12,30,MED,MED
89840,13,37,NUR,NUR
89860,5,27,NUR,NUR
89860,12,30,MED,MED
89860,13,37,NUR,NUR
89860,6,7,NUR,NUR
89860,6,13,NUR,NUR
89880,29,37,NUR,NUR
89880,5,27,NUR,NUR
89880,12,30,MED,MED
89900,5,27,NUR,NUR
89900,12,30,MED,MED
89900,13,37,NUR,NUR
89900,6,7,NUR,NUR
89900,6,29,NUR,NUR
89900,6,13,NUR,NUR
89900,13,29,NUR,NUR
89900,33,47,NUR,PAT
89920,6,37,NUR,NUR
89920,12,30,MED,MED
89920,27,29,NUR,NUR
89920,33,47,NUR,PAT
89940,6,37,NUR,NUR
89940,12,30,MED,MED
89940,27,29,NUR,NUR
89940,1,6,ADM,NUR
89940,6,13,NUR,NUR
89940,33,47,NUR,PAT
89960,5,29,NUR,NUR
89960,1,13,ADM,NUR
89960,5,27,NUR,NUR
89960,12,30,MED,MED
89960,27,29,NUR,NUR
89960,1,6,ADM,NUR
89960,6,7,NUR,NUR
89960,6,13,NUR,NUR
89960,1,7,ADM,NUR
89960,33,47,NUR,PAT
89980,12,30,MED,MED
89980,33,47,NUR,PAT
90000,12,30,MED,MED
90000,5,7,NUR,NUR
90000,33,47,NUR,PAT
90020,6,26,NUR,NUR
90020,12,30,MED,MED
90020,6,33,NUR,NUR
90040,5,29,NUR,NUR
90040,6,37,NUR,NUR
90040,3,6,NUR,NUR
90040,12,30,MED,MED
90040,7,27,NUR,NUR
90060,5,29,NUR,NUR
90060,3,6,NUR,NUR
90060,12,30,MED,MED
90060,6,33,NUR,NUR
90080,5,29,NUR,NUR
90080,12,30,MED,MED
90080,17,33,NUR,NUR
90100,5,29,NUR,NUR
90100,12,30,MED,MED
90100,17,33,NUR,NUR
90120,12,30,MED,MED
90120,13,37,NUR,NUR
90120,6,33,NUR,NUR
90140,12,30,MED,MED
90140,13,37,NUR,NUR
90140,13,29,NUR,NUR
90160,12,30,MED,MED
90160,13,37,NUR,NUR
90160,6,17,NUR,NUR
90160,13,29,NUR,NUR
90160,3,29,NUR,NUR
90180,6,27,NUR,NUR
90180,1,17,ADM,NUR
90180,1,33,ADM,NUR
90180,12,30,MED,MED
90180,1,27,ADM,NUR
90180,17,33,NUR,NUR
90180,17,27,NUR,NUR
90200,6,27,NUR,NUR
90200,13,27,NUR,NUR
90200,27,33,NUR,NUR
90200,17,29,NUR,NUR
90200,1,17,ADM,NUR
90200,1,33,ADM,NUR
90200,12,30,MED,MED
90200,27,29,NUR,NUR
90200,1,29,ADM,NUR
90200,1,27,ADM,NUR
90200,13,37,NUR,NUR
90200,3,27,NUR,NUR
90200,6,17,NUR,NUR
90200,17,33,NUR,NUR
90200,6,33,NUR,NUR
90200,17,27,NUR,NUR
90220,6,27,NUR,NUR
90220,27,33,NUR,NUR
90220,1,33,ADM,NUR
90220,12,30,MED,MED
90220,27,29,NUR,NUR
90220,1,29,ADM,NUR
90220,1,27,ADM,NUR
90220,13,37,NUR,NUR
90220,6,33,NUR,NUR
90220,17,27,NUR,NUR
90240,5,29,NUR,NUR
90240,6,27,NUR,NUR
90240,5,27,NUR,NUR
90240,12,30,MED,MED
90240,27,29,NUR,NUR
90240,27,37,NUR,NUR
90240,13,37,NUR,NUR
90260,6,27,NUR,NUR
90260,12,30,MED,MED
90260,27,29,NUR,NUR
90260,13,37,NUR,NUR
90260,3,27,NUR,NUR
90260,6,17,NUR,NUR
90260,17,27,NUR,NUR
90280,13,27,NUR,NUR
90280,25,29,NUR,NUR
90280,12,30,MED,MED
90280,27,29,NUR,NUR
90280,27,37,NUR,NUR
90280,1,27,ADM,NUR
90280,13,37,NUR,NUR
90280,3,27,NUR,NUR
90280,25,27,NUR,NUR
90280,6,17,NUR,NUR
90280,6,25,NUR,NUR
90300,13,27,NUR,NUR
90300,12,30,MED,MED
90300,27,29,NUR,NUR
90300,27,37,NUR,NUR
90300,6,17,NUR,NUR
90300,17,27,NUR,NUR
90320,6,27,NUR,NUR
90320,5,27,NUR,NUR
90320,13,27,NUR,NUR
90320,12,30,MED,MED
90320,27,29,NUR,NUR
90320,27,37,NUR,NUR
90320,13,37,NUR,NUR
90320,6,17,NUR,NUR
90320,17,27,NUR,NUR
90340,12,30,MED,MED
90340,5,25,NUR,NUR
90360,13,27,NUR,NUR
90360,12,30,MED,MED
90360,27,37,NUR,NUR
90360,13,37,NUR,NUR
90360,17,27,NUR,NUR
90380,13,27,NUR,NUR
90380,12,30,MED,MED
90380,1,29,ADM,NUR
90380,1,27,ADM,NUR
90380,13,37,NUR,NUR
90380,6,66,NUR,PAT
90400,1,26,ADM,NUR
90400,12,30,MED,MED
90400,1,29,ADM,NUR
90400,1,27,ADM,NUR
90400,13,37,NUR,NUR
90420,1,13,ADM,NUR
90420,1,17,ADM,NUR
90420,12,30,MED,MED
90420,27,29,NUR,NUR
90420,1,29,ADM,NUR
90420,1,27,ADM,NUR
90420,13,37,NUR,NUR
90440,1,13,ADM,NUR
90440,12,30,MED,MED
90440,13,37,NUR,NUR
90460,1,13,ADM,NUR
90460,1,37,ADM,NUR
90460,12,30,MED,MED
90460,13,37,NUR,NUR
90460,17,27,NUR,NUR
90480,12,30,MED,MED
90500,12,30,MED,MED
90520,1,17,ADM,NUR
90520,12,30,MED,MED
90540,1,17,ADM,NUR
90540,12,30,MED,MED
90540,17,27,NUR,NUR
90560,1,17,ADM,NUR
90560,12,30,MED,MED
90580,12,30,MED,MED
90580,19,37,ADM,NUR
90600,12,30,MED,MED
90620,12,30,MED,MED
90640,12,30,MED,MED
90660,12,30,MED,MED
90680,12,30,MED,MED
90700,12,30,MED,MED
90720,3,24,NUR,NUR
90720,12,30,MED,MED
90740,19,33,ADM,NUR
90740,12,30,MED,MED
90740,17,27,NUR,NUR
90760,3,24,NUR,NUR
90760,12,30,MED,MED
90780,1,17,ADM,NUR
90780,12,30,MED,MED
90800,1,17,ADM,NUR
90800,12,30,MED,MED
90800,17,26,NUR,NUR
90820,1,17,ADM,NUR
90820,12,30,MED,MED
90820,17,26,NUR,NUR
90840,27,33,NUR,NUR
90840,12,30,MED,MED
90860,13,27,NUR,NUR
90860,12,30,MED,MED
90880,1,17,ADM,NUR
90880,12,30,MED,MED
90900,3,24,NUR,NUR
90900,12,30,MED,MED
90900,1,27,ADM,NUR
90920,3,24,NUR,NUR
90920,1,17,ADM,NUR
90920,12,30,MED,MED
90940,1,17,ADM,NUR
90940,12,30,MED,MED
90960,29,33,NUR,NUR
90960,3,24,NUR,NUR
90960,1,17,ADM,NUR
90960,12,30,MED,MED
90980,1,26,ADM,NUR
90980,3,24,NUR,NUR
90980,12,30,MED,MED
91000,3,24,NUR,NUR
91000,1,17,ADM,NUR
91000,12,30,MED,MED
91020,1,13,ADM,NUR
91020,3,24,NUR,NUR
91020,1,17,ADM,NUR
91020,12,30,MED,MED
91040,1,17,ADM,NUR
91040,12,30,MED,MED
91060,1,13,ADM,NUR
91060,1,17,ADM,NUR
91060,12,30,MED,MED
91080,1,13,ADM,NUR
91080,3,24,NUR,NUR
91080,1,17,ADM,NUR
91080,12,30,MED,MED
91100,1,13,ADM,NUR
91100,1,17,ADM,NUR
91100,12,30,MED,MED
91100,1,27,ADM,NUR
91120,1,13,ADM,NUR
91120,1,17,ADM,NUR
91120,12,30,MED,MED
91120,1,27,ADM,NUR
91140,1,13,ADM,NUR
91140,3,24,NUR,NUR
91140,1,17,ADM,NUR
91140,12,30,MED,MED
91160,1,13,ADM,NUR
91160,13,27,NUR,NUR
91160,1,17,ADM,NUR
91160,12,30,MED,MED
91180,1,13,ADM,NUR
91180,1,17,ADM,NUR
91180,13,16,NUR,MED
91180,12,30,MED,MED
91200,12,30,MED,MED
91220,1,17,ADM,NUR
91220,12,30,MED,MED
91240,12,30,MED,MED
91260,16,33,MED,NUR
91260,12,30,MED,MED
91280,13,27,NUR,NUR
91280,12,30,MED,MED
91300,1,17,ADM,NUR
91300,12,30,MED,MED
91300,1,27,ADM,NUR
91300,16,49,MED,PAT
91320,3,24,NUR,NUR
91320,1,17,ADM,NUR
91320,12,30,MED,MED
91340,1,17,ADM,NUR
91340,1,33,ADM,NUR
91340,12,30,MED,MED
91360,12,30,MED,MED
91380,16,33,MED,NUR
91380,12,30,MED,MED
91380,16,49,MED,PAT
91400,16,33,MED,NUR
91400,12,30,MED,MED
91400,16,49,MED,PAT
91400,33,49,NUR,PAT
91420,3,6,NUR,NUR
91420,12,30,MED,MED
91420,16,49,MED,PAT
91440,12,30,MED,MED
91440,24,27,NUR,NUR
91440,25,27,NUR,NUR
91460,24,25,NUR,NUR
91460,5,27,NUR,NUR
91460,1,16,ADM,MED
91460,13,27,NUR,NUR
91460,12,30,MED,MED
91460,25,27,NUR,NUR
91460,5,13,NUR,NUR
91480,6,24,NUR,NUR
91480,6,27,NUR,NUR
91480,5,27,NUR,NUR
91480,3,5,NUR,NUR
91480,13,27,NUR,NUR
91480,12,30,MED,MED
91480,3,27,NUR,NUR
91480,24,27,NUR,NUR
91480,25,27,NUR,NUR
91480,5,13,NUR,NUR
91480,5,25,NUR,NUR
91500,24,25,NUR,NUR
91500,5,27,NUR,NUR
91500,1,16,ADM,MED
91500,12,30,MED,MED
91500,24,27,NUR,NUR
91500,25,27,NUR,NUR
91500,6,25,NUR,NUR
91500,13,25,NUR,NUR
91520,5,27,NUR,NUR
91520,1,16,ADM,MED
91520,12,30,MED,MED
91520,6,17,NUR,NUR
91520,6,25,NUR,NUR
91540,12,30,MED,MED
91540,6,19,NUR,ADM
91540,1,3,ADM,NUR
91560,1,33,ADM,NUR
91560,12,30,MED,MED
91560,27,29,NUR,NUR
91560,3,33,NUR,NUR
91560,1,3,ADM,NUR
91580,24,25,NUR,NUR
91580,5,27,NUR,NUR
91580,1,33,ADM,NUR
91580,12,30,MED,MED
91580,3,33,NUR,NUR
91600,5,27,NUR,NUR
91600,13,24,NUR,NUR
91600,13,27,NUR,NUR
91600,12,30,MED,MED
91600,6,13,NUR,NUR
91600,5,13,NUR,NUR
91620,5,27,NUR,NUR
91620,13,27,NUR,NUR
91620,12,30,MED,MED
91620,6,17,NUR,NUR
91640,13,27,NUR,NUR
91640,12,30,MED,MED
91640,5,13,NUR,NUR
91660,5,27,NUR,NUR
91660,13,27,NUR,NUR
91660,12,30,MED,MED
91660,5,13,NUR,NUR
91660,13,25,NUR,NUR
91680,5,27,NUR,NUR
91680,12,30,MED,MED
91680,5,13,NUR,NUR
91680,13,25,NUR,NUR
91700,12,30,MED,MED
91700,6,19,NUR,ADM
91700,6,17,NUR,NUR
91700,13,25,NUR,NUR
91720,24,25,NUR,NUR
91720,12,30,MED,MED
91720,6,19,NUR,ADM
91720,6,17,NUR,NUR
91740,24,25,NUR,NUR
91740,12,30,MED,MED
91760,24,25,NUR,NUR
91760,12,30,MED,MED
91760,19,24,ADM,NUR
91760,19,25,ADM,NUR
91780,24,25,NUR,NUR
91780,12,30,MED,MED
91780,6,17,NUR,NUR
91780,3,17,NUR,NUR
91780,6,33,NUR,NUR
91800,24,25,NUR,NUR
91800,12,30,MED,MED
91800,6,17,NUR,NUR
91800,17,33,NUR,NUR
91800,3,17,NUR,NUR
91800,6,33,NUR,NUR
91820,24,25,NUR,NUR
91820,3,6,NUR,NUR
91820,12,30,MED,MED
91820,6,17,NUR,NUR
91820,3,17,NUR,NUR
91820,6,33,NUR,NUR
91840,12,30,MED,MED
91840,6,17,NUR,NUR
91840,3,17,NUR,NUR
91840,6,33,NUR,NUR
91860,17,24,NUR,NUR
91860,12,30,MED,MED
91860,6,33,NUR,NUR
91880,24,25,NUR,NUR
91880,12,30,MED,MED
91880,17,19,NUR,ADM
91900,24,25,NUR,NUR
91900,12,30,MED,MED
91900,17,25,NUR,NUR
91920,12,30,MED,MED
91920,13,17,NUR,NUR
91920,13,25,NUR,NUR
91940,12,30,MED,MED
91940,13,25,NUR,NUR
91960,12,30,MED,MED
91960,13,25,NUR,NUR
91980,12,30,MED,MED
92000,16,33,MED,NUR
92000,12,30,MED,MED
92000,13,25,NUR,NUR
92020,12,30,MED,MED
92040,12,30,MED,MED
92040,13,25,NUR,NUR
92060,12,30,MED,MED
92080,12,30,MED,MED
92100,12,30,MED,MED
92120,12,30,MED,MED
92120,24,33,NUR,NUR
92140,13,24,NUR,NUR
92140,12,30,MED,MED
92160,12,30,MED,MED
92160,24,52,NUR,PAT
92180,13,24,NUR,NUR
92180,13,52,NUR,PAT
92180,12,30,MED,MED
92180,24,52,NUR,PAT
92200,12,30,MED,MED
92220,13,52,NUR,PAT
92220,12,30,MED,MED
92220,16,18,MED,MED
92240,12,30,MED,MED
92260,13,52,NUR,PAT
92260,12,30,MED,MED
92280,12,30,MED,MED
92300,12,30,MED,MED
92320,24,39,NUR,PAT
92320,12,30,MED,MED
92340,12,30,MED,MED
92340,24,48,NUR,PAT
92360,12,30,MED,MED
92380,12,30,MED,MED
92400,12,30,MED,MED
92400,18,28,MED,ADM
92420,12,30,MED,MED
92420,18,28,MED,ADM
92440,13,48,NUR,PAT
92440,12,30,MED,MED
92460,13,48,NUR,PAT
92460,12,30,MED,MED
92460,18,28,MED,ADM
92460,13,25,NUR,NUR
92480,13,48,NUR,PAT
92480,12,30,MED,MED
92480,18,28,MED,ADM
92500,12,30,MED,MED
92520,12,30,MED,MED
92540,12,30,MED,MED
92560,12,30,MED,MED
92560,13,25,NUR,NUR
92580,12,30,MED,MED
92580,3,26,NUR,NUR
92580,13,25,NUR,NUR
92600,13,24,NUR,NUR
92600,12,30,MED,MED
92620,13,24,NUR,NUR
92620,12,30,MED,MED
92620,3,29,NUR,NUR
92640,12,30,MED,MED
92640,25,48,NUR,PAT
92660,12,30,MED,MED
92660,13,25,NUR,NUR
92680,13,48,NUR,PAT
92680,12,30,MED,MED
92680,13,25,NUR,NUR
92700,13,48,NUR,PAT
92700,13,24,NUR,NUR
92700,12,30,MED,MED
92700,13,25,NUR,NUR
92720,12,30,MED,MED
92740,13,24,NUR,NUR
92740,12,30,MED,MED
92760,12,30,MED,MED
92760,3,26,NUR,NUR
92780,13,48,NUR,PAT
92780,12,30,MED,MED
92800,13,48,NUR,PAT
92800,13,24,NUR,NUR
92800,12,30,MED,MED
92800,13,25,NUR,NUR
92820,13,48,NUR,PAT
92820,12,30,MED,MED
92840,13,48,NUR,PAT
92840,13,24,NUR,NUR
92840,12,30,MED,MED
92840,33,43,NUR,PAT
92840,13,25,NUR,NUR
92860,13,24,NUR,NUR
92860,12,30,MED,MED
92880,12,30,MED,MED
92900,13,48,NUR,PAT
92900,12,30,MED,MED
92900,13,25,NUR,NUR
92920,13,24,NUR,NUR
92920,12,30,MED,MED
92940,13,24,NUR,NUR
92940,12,30,MED,MED
92940,13,25,NUR,NUR
92960,12,30,MED,MED
92960,13,25,NUR,NUR
92980,13,48,NUR,PAT
92980,12,30,MED,MED
92980,13,25,NUR,NUR
93000,12,30,MED,MED
93000,13,25,NUR,NUR
93020,12,30,MED,MED
93040,12,30,MED,MED
93040,25,48,NUR,PAT
93060,12,30,MED,MED
93080,12,30,MED,MED
93080,24,48,NUR,PAT
93100,12,30,MED,MED
93120,13,24,NUR,NUR
93120,12,30,MED,MED
93140,13,48,NUR,PAT
93140,13,24,NUR,NUR
93140,12,30,MED,MED
93140,25,48,NUR,PAT
93160,24,25,NUR,NUR
93160,13,48,NUR,PAT
93160,13,24,NUR,NUR
93160,12,30,MED,MED
93160,13,25,NUR,NUR
93180,13,24,NUR,NUR
93180,12,30,MED,MED
93180,13,25,NUR,NUR
93200,13,48,NUR,PAT
93200,13,24,NUR,NUR
93200,12,30,MED,MED
93200,13,25,NUR,NUR
93220,13,24,NUR,NUR
93220,12,30,MED,MED
93220,25,48,NUR,PAT
93220,3,26,NUR,NUR
93220,13,25,NUR,NUR
93240,13,24,NUR,NUR
93240,12,30,MED,MED
93260,13,48,NUR,PAT
93260,12,30,MED,MED
93280,12,30,MED,MED
93300,12,30,MED,MED
93320,12,30,MED,MED
93340,12,30,MED,MED
93340,24,48,NUR,PAT
93360,12,30,MED,MED
93360,24,48,NUR,PAT
93380,13,24,NUR,NUR
93380,12,30,MED,MED
93380,13,25,NUR,NUR
93400,12,30,MED,MED
93420,12,30,MED,MED
93420,13,25,NUR,NUR
93440,12,30,MED,MED
93460,12,30,MED,MED
93460,13,39,NUR,PAT
93460,13,25,NUR,NUR
93480,12,30,MED,MED
93480,18,28,MED,ADM
93480,13,39,NUR,PAT
93480,13,25,NUR,NUR
93500,12,30,MED,MED
93500,13,39,NUR,PAT
93500,13,25,NUR,NUR
93540,24,48,NUR,PAT
93560,30,35,MED,MED
93580,13,51,NUR,PAT
93580,30,35,MED,MED
93600,13,51,NUR,PAT
93600,11,35,MED,MED
93600,13,42,NUR,PAT
93600,11,30,MED,MED
93600,13,25,NUR,NUR
93620,11,35,MED,MED
93620,11,30,MED,MED
93640,13,51,NUR,PAT
93640,11,35,MED,MED
93640,11,30,MED,MED
93640,30,35,MED,MED
93660,13,51,NUR,PAT
93660,24,51,NUR,PAT
93660,13,24,NUR,NUR
93660,11,35,MED,MED
93660,11,30,MED,MED
93660,25,51,NUR,PAT
93680,24,25,NUR,NUR
93680,16,33,MED,NUR
93680,13,51,NUR,PAT
93680,24,51,NUR,PAT
93680,13,24,NUR,NUR
93680,11,35,MED,MED
93680,11,30,MED,MED
93680,30,35,MED,MED
93680,25,51,NUR,PAT
93700,13,51,NUR,PAT
93700,24,51,NUR,PAT
93700,11,35,MED,MED
93700,11,30,MED,MED
93700,25,51,NUR,PAT
93700,13,25,NUR,NUR
93700,11,16,MED,MED
93720,13,51,NUR,PAT
93720,30,35,MED,MED
93720,11,16,MED,MED
93740,13,51,NUR,PAT
93740,30,35,MED,MED
93760,13,51,NUR,PAT
93760,30,35,MED,MED
93780,16,30,MED,MED
93780,13,29,NUR,NUR
93780,30,35,MED,MED
93780,16,35,MED,MED
93820,12,22,MED,MED
93820,13,24,NUR,NUR
93820,30,35,MED,MED
93840,13,45,NUR,PAT
93840,3,33,NUR,NUR
93840,30,35,MED,MED
93840,22,30,MED,MED
93840,16,35,MED,MED
93840,16,22,MED,MED
93860,12,22,MED,MED
93860,30,35,MED,MED
93860,30,33,MED,NUR
93860,16,22,MED,MED
93880,13,45,NUR,PAT
93880,24,45,NUR,PAT
93880,25,45,NUR,PAT
93880,30,35,MED,MED
93880,30,33,MED,NUR
93900,13,24,NUR,NUR
93900,13,45,NUR,PAT
93900,24,45,NUR,PAT
93900,3,33,NUR,NUR
93900,30,35,MED,MED
93920,24,25,NUR,NUR
93920,13,24,NUR,NUR
93920,24,45,NUR,PAT
93920,25,45,NUR,PAT
93920,3,33,NUR,NUR
93920,30,35,MED,MED
93920,13,25,NUR,NUR
93940,13,45,NUR,PAT
93940,24,45,NUR,PAT
93960,11,33,MED,NUR
93960,13,24,NUR,NUR
93960,13,45,NUR,PAT
93960,12,30,MED,MED
93980,13,24,NUR,NUR
93980,30,35,MED,MED
93980,22,30,MED,MED
93980,13,25,NUR,NUR
93980,16,22,MED,MED
94000,13,24,NUR,NUR
94000,30,35,MED,MED
94000,22,30,MED,MED
94000,13,25,NUR,NUR
94020,16,30,MED,MED
94020,30,35,MED,MED
94020,22,30,MED,MED
94020,16,22,MED,MED
94040,13,45,NUR,PAT
94040,24,45,NUR,PAT
94060,24,25,NUR,NUR
94060,11,33,MED,NUR
94060,13,24,NUR,NUR
94060,13,45,NUR,PAT
94060,24,45,NUR,PAT
94060,25,45,NUR,PAT
94080,24,25,NUR,NUR
94080,13,45,NUR,PAT
94080,24,45,NUR,PAT
94080,26,33,NUR,NUR
94080,22,30,MED,MED
94080,16,22,MED,MED
94100,24,45,NUR,PAT
94100,22,35,MED,MED
94100,3,16,NUR,MED
94100,30,35,MED,MED
94100,22,30,MED,MED
94100,11,16,MED,MED
94120,16,33,MED,NUR
94120,11,33,MED,NUR
94120,24,45,NUR,PAT
94120,3,16,NUR,MED
94120,30,35,MED,MED
94120,11,16,MED,MED
94140,24,25,NUR,NUR
94140,11,33,MED,NUR
94140,13,24,NUR,NUR
94140,24,45,NUR,PAT
94140,22,35,MED,MED
94140,3,16,NUR,MED
94160,11,33,MED,NUR
94160,13,24,NUR,NUR
94160,13,45,NUR,PAT
94160,24,45,NUR,PAT
94160,16,26,MED,NUR
94160,25,45,NUR,PAT
94160,3,16,NUR,MED
94160,19,52,ADM,PAT
94160,3,26,NUR,NUR
94160,22,30,MED,MED
94180,11,33,MED,NUR
94180,13,45,NUR,PAT
94180,16,26,MED,NUR
94180,3,16,NUR,MED
94180,3,26,NUR,NUR
94180,11,16,MED,MED
94200,16,26,MED,NUR
94200,3,16,NUR,MED
94200,3,26,NUR,NUR
94200,13,25,NUR,NUR
94220,3,26,NUR,NUR
94220,11,16,MED,MED
94240,24,25,NUR,NUR
94240,13,25,NUR,NUR
94280,25,68,NUR,PAT
94300,16,33,MED,NUR
94300,11,33,MED,NUR
94300,24,40,NUR,PAT
94300,25,68,NUR,PAT
94300,3,26,NUR,NUR
94300,13,25,NUR,NUR
94320,24,40,NUR,PAT
94320,25,68,NUR,PAT
94320,13,68,NUR,PAT
94340,19,48,ADM,PAT
94340,25,68,NUR,PAT
94360,19,48,ADM,PAT
94360,25,68,NUR,PAT
94360,3,26,NUR,NUR
94360,11,16,MED,MED
94380,19,48,ADM,PAT
94380,25,68,NUR,PAT
94380,13,25,NUR,NUR
94400,16,30,MED,MED
94400,19,48,ADM,PAT
94400,25,68,NUR,PAT
94400,13,25,NUR,NUR
94420,12,22,MED,MED
94420,16,30,MED,MED
94420,19,48,ADM,PAT
94420,13,68,NUR,PAT
94440,19,48,ADM,PAT
94440,3,26,NUR,NUR
94440,13,25,NUR,NUR
94460,22,50,MED,PAT
94460,19,48,ADM,PAT
94480,18,28,MED,ADM
94480,30,35,MED,MED
94480,19,48,ADM,PAT
94500,30,35,MED,MED
94500,19,48,ADM,PAT
94520,18,28,MED,ADM
94520,19,48,ADM,PAT
94540,16,18,MED,MED
94560,24,25,NUR,NUR
94560,16,18,MED,MED
94560,19,48,ADM,PAT
94560,22,30,MED,MED
94580,18,28,MED,ADM
94580,16,18,MED,MED
94580,13,29,NUR,NUR
94580,16,28,MED,ADM
94580,22,30,MED,MED
94600,18,28,MED,ADM
94600,16,18,MED,MED
94600,16,28,MED,ADM
94600,25,51,NUR,PAT
94620,24,25,NUR,NUR
94620,24,51,NUR,PAT
94620,16,18,MED,MED
94620,22,30,MED,MED
94620,25,51,NUR,PAT
94620,11,18,MED,MED
94640,24,51,NUR,PAT
94640,18,28,MED,ADM
94660,18,28,MED,ADM
94660,18,29,MED,NUR
94680,18,28,MED,ADM
94700,12,50,MED,PAT
94700,19,41,ADM,PAT
94700,22,35,MED,MED
94700,18,28,MED,ADM
94720,19,41,ADM,PAT
94720,22,35,MED,MED
94740,22,35,MED,MED
94740,18,28,MED,ADM
94740,19,29,ADM,NUR
94740,13,29,NUR,NUR
94760,22,35,MED,MED
94760,18,28,MED,ADM
94760,13,29,NUR,NUR
94760,22,30,MED,MED
94760,16,35,MED,MED
94780,22,35,MED,MED
94780,18,28,MED,ADM
94780,13,29,NUR,NUR
94780,19,45,ADM,PAT
94780,22,30,MED,MED
94800,22,35,MED,MED
94800,18,28,MED,ADM
94800,22,30,MED,MED
94800,16,22,MED,MED
94820,22,35,MED,MED
94820,18,22,MED,MED
94820,22,30,MED,MED
94820,16,22,MED,MED
94840,22,35,MED,MED
94840,16,30,MED,MED
94840,30,35,MED,MED
94840,22,30,MED,MED
94840,16,22,MED,MED
94860,13,26,NUR,NUR
94860,22,35,MED,MED
94860,16,30,MED,MED
94860,30,35,MED,MED
94860,18,22,MED,MED
94880,24,51,NUR,PAT
94880,13,26,NUR,NUR
94880,22,35,MED,MED
94880,16,30,MED,MED
94880,30,35,MED,MED
94880,18,22,MED,MED
94880,25,51,NUR,PAT
94900,24,51,NUR,PAT
94900,16,30,MED,MED
94900,30,35,MED,MED
94900,18,22,MED,MED
94900,25,51,NUR,PAT
94920,24,51,NUR,PAT
94920,16,30,MED,MED
94920,25,51,NUR,PAT
94940,24,51,NUR,PAT
94940,22,35,MED,MED
94940,16,30,MED,MED
94940,30,35,MED,MED
94940,18,22,MED,MED
94940,3,26,NUR,NUR
94940,33,35,NUR,MED
94940,30,33,MED,NUR
94960,30,52,MED,PAT
94960,24,51,NUR,PAT
94960,22,33,MED,NUR
94960,30,35,MED,MED
94960,18,22,MED,MED
94980,30,52,MED,PAT
94980,22,33,MED,NUR
94980,35,52,MED,PAT
94980,30,35,MED,MED
94980,18,22,MED,MED
95000,30,52,MED,PAT
95000,22,33,MED,NUR
95000,30,35,MED,MED
95000,16,22,MED,MED
95000,13,68,NUR,PAT
95020,35,52,MED,PAT
95040,30,52,MED,PAT
95060,11,26,MED,NUR
95060,19,44,ADM,PAT
95060,30,35,MED,MED
95080,11,22,MED,MED
95080,16,22,MED,MED
95100,12,22,MED,MED
95100,11,12,MED,MED
95100,13,68,NUR,PAT
95120,30,52,MED,PAT
95120,22,24,MED,NUR
95120,16,22,MED,MED
95140,22,43,MED,PAT
95140,16,43,MED,PAT
95140,30,35,MED,MED
95140,19,45,ADM,PAT
95140,16,22,MED,MED
95160,22,43,MED,PAT
95160,16,43,MED,PAT
95160,30,35,MED,MED
95160,16,22,MED,MED
95180,22,43,MED,PAT
95180,16,43,MED,PAT
95180,30,35,MED,MED
95180,16,22,MED,MED
95200,24,25,NUR,NUR
95200,16,43,MED,PAT
95200,30,35,MED,MED
95200,16,22,MED,MED
95220,24,25,NUR,NUR
95220,30,35,MED,MED
95220,16,22,MED,MED
95240,22,43,MED,PAT
95240,30,35,MED,MED
95240,35,39,MED,PAT
95240,16,22,MED,MED
95260,16,43,MED,PAT
95260,16,22,MED,MED
95280,11,29,MED,NUR
95280,29,33,NUR,NUR
95280,30,39,MED,PAT
95280,16,43,MED,PAT
95280,30,35,MED,MED
95280,3,11,NUR,MED
95280,16,22,MED,MED
95300,16,43,MED,PAT
95300,30,35,MED,MED
95300,16,22,MED,MED
95320,30,39,MED,PAT
95320,13,24,NUR,NUR
95320,18,29,MED,NUR
95320,30,35,MED,MED
95320,16,22,MED,MED
95340,30,39,MED,PAT
95340,30,35,MED,MED
95340,13,25,NUR,NUR
95340,16,22,MED,MED
95360,30,39,MED,PAT
95360,13,24,NUR,NUR
95360,30,35,MED,MED
95360,16,22,MED,MED
95360,11,18,MED,MED
95380,22,43,MED,PAT
95380,13,24,NUR,NUR
95380,26,52,NUR,PAT
95380,13,25,NUR,NUR
95380,16,22,MED,MED
95380,11,18,MED,MED
95380,25,42,NUR,PAT
95400,22,43,MED,PAT
95400,16,43,MED,PAT
95400,13,25,NUR,NUR
95400,16,22,MED,MED
95420,30,39,MED,PAT
95420,16,43,MED,PAT
95420,13,25,NUR,NUR
95420,16,22,MED,MED
95420,25,42,NUR,PAT
95440,16,43,MED,PAT
